levekaar,lksnavn,grunnkrets
3212000011,Nesodden LKS 11,32120304
3212000011,Nesodden LKS 11,32120401
3212000011,Nesodden LKS 11,32120402
3212000011,Nesodden LKS 11,32120404
3212000011,Nesodden LKS 11,32120502
3212000011,Nesodden LKS 11,32120506
3212000011,Nesodden LKS 11,32120508
3212000011,Nesodden LKS 11,32120604
3214000001,Frogn LKS 01,32140101
3214000001,Frogn LKS 01,32140202
3214000001,Frogn LKS 01,32140203
3214000001,Frogn LKS 01,32140204
3214000002,Frogn LKS 02,32140206
3214000002,Frogn LKS 02,32140208
3214000003,Frogn LKS 03,32140207
3214000004,Frogn LKS 04,32140102
3214000004,Frogn LKS 04,32140103
3214000004,Frogn LKS 04,32140201
3214000005,Frogn LKS 05,32140104
3214000005,Frogn LKS 05,32140105
3214000005,Frogn LKS 05,32140106
3214000006,Frogn LKS 06,32140301
3214000006,Frogn LKS 06,32140302
3214000006,Frogn LKS 06,32140303
3214000007,Frogn LKS 07,32140205
3214000007,Frogn LKS 07,32140209
3214000007,Frogn LKS 07,32140304
3214000007,Frogn LKS 07,32140306
3214000008,Frogn LKS 08,32140305
3214000008,Frogn LKS 08,32140307
3214000008,Frogn LKS 08,32140308
3214000008,Frogn LKS 08,32140309
3216000001,Vestby LKS 01,32160104
3216000001,Vestby LKS 01,32160105
3216000001,Vestby LKS 01,32160117
3216000001,Vestby LKS 01,32160120
3216000001,Vestby LKS 01,32160121
3216000002,Vestby LKS 02,32160107
3216000002,Vestby LKS 02,32160201
3216000002,Vestby LKS 02,32160219
3216000002,Vestby LKS 02,32160223
3216000003,Vestby LKS 03,32160106
3216000003,Vestby LKS 03,32160115
3216000003,Vestby LKS 03,32160116
3216000004,Vestby LKS 04,32160101
3216000004,Vestby LKS 04,32160102
3216000004,Vestby LKS 04,32160109
3216000004,Vestby LKS 04,32160118
3216000004,Vestby LKS 04,32160119
3216000004,Vestby LKS 04,32160217
3216000005,Vestby LKS 05,32160110
3216000005,Vestby LKS 05,32160111
3216000005,Vestby LKS 05,32160112
3216000005,Vestby LKS 05,32160113
3216000005,Vestby LKS 05,32160114
3216000006,Vestby LKS 06,32160203
3216000006,Vestby LKS 06,32160204
3216000006,Vestby LKS 06,32160205
3216000006,Vestby LKS 06,32160218
3216000006,Vestby LKS 06,32160224
3216000007,Vestby LKS 07,32160211
3216000007,Vestby LKS 07,32160212
3216000007,Vestby LKS 07,32160220
3216000007,Vestby LKS 07,32160221
3216000007,Vestby LKS 07,32160225
3216000008,Vestby LKS 08,32160213
3216000008,Vestby LKS 08,32160214
3216000008,Vestby LKS 08,32160215
3216000009,Vestby LKS 09,32160207
3216000009,Vestby LKS 09,32160222
3216000010,Vestby LKS 10,32160208
3216000010,Vestby LKS 10,32160209
3216000010,Vestby LKS 10,32160210
3218000001,Ås LKS 01,32180228
3218000001,Ås LKS 01,32180230
3218000001,Ås LKS 01,32180231
3218000001,Ås LKS 01,32180232
3218000001,Ås LKS 01,32180301
3218000001,Ås LKS 01,32180302
3218000001,Ås LKS 01,32180303
3218000002,Ås LKS 02,32180224
3218000002,Ås LKS 02,32180225
3218000002,Ås LKS 02,32180229
3218000003,Ås LKS 03,32180218
3218000003,Ås LKS 03,32180219
3218000004,Ås LKS 04,32180215
3218000004,Ås LKS 04,32180216
3218000004,Ås LKS 04,32180217
3218000005,Ås LKS 05,32180205
3218000005,Ås LKS 05,32180206
3218000005,Ås LKS 05,32180207
3218000005,Ås LKS 05,32180208
3218000005,Ås LKS 05,32180209
3218000005,Ås LKS 05,32180210
3218000006,Ås LKS 06,32180220
3218000006,Ås LKS 06,32180221
3218000006,Ås LKS 06,32180222
3218000006,Ås LKS 06,32180223
3218000006,Ås LKS 06,32180227
3218000007,Ås LKS 07,32180204
3218000007,Ås LKS 07,32180211
3218000007,Ås LKS 07,32180212
3218000007,Ås LKS 07,32180213
3218000007,Ås LKS 07,32180214
3218000008,Ås LKS 08,32180101
3218000008,Ås LKS 08,32180103
3218000008,Ås LKS 08,32180105
3218000008,Ås LKS 08,32180106
3218000008,Ås LKS 08,32180109
3218000008,Ås LKS 08,32180110
3218000008,Ås LKS 08,32180201
3218000008,Ås LKS 08,32180202
3218000008,Ås LKS 08,32180203
3218000009,Ås LKS 09,32180107
3218000009,Ås LKS 09,32180108
3218000010,Ås LKS 10,32180104
3218000011,Ås LKS 11,32180102
3220000001,Enebakk LKS 01,32200101
3220000001,Enebakk LKS 01,32200102
3220000001,Enebakk LKS 01,32200103
3220000001,Enebakk LKS 01,32200104
3220000001,Enebakk LKS 01,32200105
3220000001,Enebakk LKS 01,32200106
3220000001,Enebakk LKS 01,32200107
3220000001,Enebakk LKS 01,32200108
3220000001,Enebakk LKS 01,32200109
3220000001,Enebakk LKS 01,32200110
3220000002,Enebakk LKS 02,32200201
3220000002,Enebakk LKS 02,32200202
3220000002,Enebakk LKS 02,32200203
3220000002,Enebakk LKS 02,32200204
3220000002,Enebakk LKS 02,32200205
3220000002,Enebakk LKS 02,32200206
3220000003,Enebakk LKS 03,32200304
3220000003,Enebakk LKS 03,32200305
3220000003,Enebakk LKS 03,32200306
3220000003,Enebakk LKS 03,32200307
3220000003,Enebakk LKS 03,32200308
3220000003,Enebakk LKS 03,32200309
3220000003,Enebakk LKS 03,32200310
3220000004,Enebakk LKS 04,32200301
3220000004,Enebakk LKS 04,32200302
3220000004,Enebakk LKS 04,32200303
3220000004,Enebakk LKS 04,32200311
3220000004,Enebakk LKS 04,32200312
3220000004,Enebakk LKS 04,32200313
3222000001,Lørenskog LKS 01,32220101
3222000001,Lørenskog LKS 01,32220103
3222000002,Lørenskog LKS 02,32220102
3222000002,Lørenskog LKS 02,32220104
3222000003,Lørenskog LKS 03,32220107
3222000003,Lørenskog LKS 03,32220108
3222000004,Lørenskog LKS 04,32220105
3222000004,Lørenskog LKS 04,32220106
3222000005,Lørenskog LKS 05,32220207
3222000006,Lørenskog LKS 06,32220205
3222000006,Lørenskog LKS 06,32220206
3222000007,Lørenskog LKS 07,32220201
3222000007,Lørenskog LKS 07,32220301
3222000007,Lørenskog LKS 07,32220302
3222000008,Lørenskog LKS 08,32220202
3222000008,Lørenskog LKS 08,32220203
3222000008,Lørenskog LKS 08,32220204
3222000009,Lørenskog LKS 09,32220309
3222000009,Lørenskog LKS 09,32220310
3222000009,Lørenskog LKS 09,32220409
3222000010,Lørenskog LKS 10,32220601
3222000010,Lørenskog LKS 10,32220602
3222000010,Lørenskog LKS 10,32220603
3222000011,Lørenskog LKS 11,32220208
3222000011,Lørenskog LKS 11,32220209
3222000012,Lørenskog LKS 12,32220506
3222000012,Lørenskog LKS 12,32220604
3222000012,Lørenskog LKS 12,32220605
3222000012,Lørenskog LKS 12,32220606
3222000012,Lørenskog LKS 12,32220607
3222000012,Lørenskog LKS 12,32220609
3222000013,Lørenskog LKS 13,32220504
3222000013,Lørenskog LKS 13,32220508
3222000013,Lørenskog LKS 13,32220608
3222000014,Lørenskog LKS 14,32220405
3222000014,Lørenskog LKS 14,32220503
3222000014,Lørenskog LKS 14,32220507
3222000015,Lørenskog LKS 15,32220303
3222000016,Lørenskog LKS 16,32220311
3222000017,Lørenskog LKS 17,32220305
3222000018,Lørenskog LKS 18,32220306
3222000018,Lørenskog LKS 18,32220307
3222000019,Lørenskog LKS 19,32220308
3222000020,Lørenskog LKS 20,32220312
3222000021,Lørenskog LKS 21,32220406
3222000022,Lørenskog LKS 22,32220407
3222000022,Lørenskog LKS 22,32220408
3222000022,Lørenskog LKS 22,32220410
3222000023,Lørenskog LKS 23,32220401
3222000023,Lørenskog LKS 23,32220402
3222000023,Lørenskog LKS 23,32220403
3222000023,Lørenskog LKS 23,32220404
3222000024,Lørenskog LKS 24,32220501
3222000024,Lørenskog LKS 24,32220502
3224000001,Rælingen LKS 01,32240301
3224000002,Rælingen LKS 02,32240101
3224000002,Rælingen LKS 02,32240102
3224000002,Rælingen LKS 02,32240103
3224000002,Rælingen LKS 02,32240104
3224000003,Rælingen LKS 03,32240201
3224000003,Rælingen LKS 03,32240202
3224000004,Rælingen LKS 04,32240203
3224000004,Rælingen LKS 04,32240204
3224000004,Rælingen LKS 04,32240205
3224000005,Rælingen LKS 05,32240206
3224000005,Rælingen LKS 05,32240208
3224000005,Rælingen LKS 05,32240209
3224000006,Rælingen LKS 06,32240401
3224000006,Rælingen LKS 06,32240402
3224000006,Rælingen LKS 06,32240403
3224000006,Rælingen LKS 06,32240404
3224000006,Rælingen LKS 06,32240405
3224000006,Rælingen LKS 06,32240407
3224000007,Rælingen LKS 07,32240207
3224000007,Rælingen LKS 07,32240406
3224000007,Rælingen LKS 07,32240408
3224000007,Rælingen LKS 07,32240409
3224000007,Rælingen LKS 07,32240410
3224000008,Rælingen LKS 08,32240501
3224000009,Rælingen LKS 09,32240502
3224000009,Rælingen LKS 09,32240503
3224000009,Rælingen LKS 09,32240504
3224000009,Rælingen LKS 09,32240505
3226000001,Aurskog-Høland LKS 01,32260105
3226000002,Aurskog-Høland LKS 02,32260101
3226000002,Aurskog-Høland LKS 02,32260102
3226000002,Aurskog-Høland LKS 02,32260103
3226000002,Aurskog-Høland LKS 02,32260104
3226000003,Aurskog-Høland LKS 03,32260106
3226000003,Aurskog-Høland LKS 03,32260107
3226000003,Aurskog-Høland LKS 03,32260108
3226000003,Aurskog-Høland LKS 03,32260109
3226000003,Aurskog-Høland LKS 03,32260110
3226000003,Aurskog-Høland LKS 03,32260201
3226000003,Aurskog-Høland LKS 03,32260202
3226000003,Aurskog-Høland LKS 03,32260203
3226000003,Aurskog-Høland LKS 03,32260204
3226000003,Aurskog-Høland LKS 03,32260601
3226000003,Aurskog-Høland LKS 03,32260602
3226000003,Aurskog-Høland LKS 03,32260603
3226000003,Aurskog-Høland LKS 03,32260604
3226000004,Aurskog-Høland LKS 04,32260301
3226000004,Aurskog-Høland LKS 04,32260302
3226000005,Aurskog-Høland LKS 05,32260303
3226000005,Aurskog-Høland LKS 05,32260304
3226000006,Aurskog-Høland LKS 06,32260305
3226000006,Aurskog-Høland LKS 06,32260401
3226000006,Aurskog-Høland LKS 06,32260404
3226000006,Aurskog-Høland LKS 06,32260405
3226000007,Aurskog-Høland LKS 07,32260402
3226000007,Aurskog-Høland LKS 07,32260403
3226000007,Aurskog-Høland LKS 07,32260406
3226000007,Aurskog-Høland LKS 07,32260407
3226000007,Aurskog-Høland LKS 07,32260408
3226000008,Aurskog-Høland LKS 08,32260501
3226000008,Aurskog-Høland LKS 08,32260502
3226000008,Aurskog-Høland LKS 08,32260503
3226000008,Aurskog-Høland LKS 08,32260504
3226000008,Aurskog-Høland LKS 08,32260505
3226000008,Aurskog-Høland LKS 08,32260506
3226000008,Aurskog-Høland LKS 08,32260507
3226000008,Aurskog-Høland LKS 08,32260508
3226000008,Aurskog-Høland LKS 08,32260509
3226000008,Aurskog-Høland LKS 08,32260510
3228000001,Nes LKS 01,32280101
3228000001,Nes LKS 01,32280102
3228000001,Nes LKS 01,32280103
3228000001,Nes LKS 01,32280104
3228000001,Nes LKS 01,32280105
3228000001,Nes LKS 01,32280106
3228000001,Nes LKS 01,32280107
3228000001,Nes LKS 01,32280108
3228000001,Nes LKS 01,32280111
3228000001,Nes LKS 01,32280112
3228000001,Nes LKS 01,32280308
3228000002,Nes LKS 02,32280201
3228000002,Nes LKS 02,32280202
3228000002,Nes LKS 02,32280203
3228000002,Nes LKS 02,32280204
3228000002,Nes LKS 02,32280205
3228000002,Nes LKS 02,32280209
3228000002,Nes LKS 02,32280306
3228000002,Nes LKS 02,32280307
3228000003,Nes LKS 03,32280206
3228000003,Nes LKS 03,32280208
3228000003,Nes LKS 03,32280301
3228000003,Nes LKS 03,32280302
3228000004,Nes LKS 04,32280311
3228000005,Nes LKS 05,32280303
3228000005,Nes LKS 05,32280304
3228000005,Nes LKS 05,32280310
3228000005,Nes LKS 05,32280408
3228000005,Nes LKS 05,32280416
3228000005,Nes LKS 05,32280510
3228000005,Nes LKS 05,32280511
3228000005,Nes LKS 05,32280512
3228000005,Nes LKS 05,32280513
3228000006,Nes LKS 06,32280509
3228000006,Nes LKS 06,32280518
3228000007,Nes LKS 07,32280401
3228000007,Nes LKS 07,32280407
3228000007,Nes LKS 07,32280411
3228000007,Nes LKS 07,32280412
3228000007,Nes LKS 07,32280413
3228000007,Nes LKS 07,32280414
3228000007,Nes LKS 07,32280415
3228000007,Nes LKS 07,32280503
3228000007,Nes LKS 07,32280504
3228000007,Nes LKS 07,32280505
3228000007,Nes LKS 07,32280506
3228000007,Nes LKS 07,32280507
3228000007,Nes LKS 07,32280508
3228000008,Nes LKS 08,32280501
3228000008,Nes LKS 08,32280514
3228000008,Nes LKS 08,32280515
3228000008,Nes LKS 08,32280516
3228000008,Nes LKS 08,32280517
3228000009,Nes LKS 09,32280403
3228000009,Nes LKS 09,32280405
3228000010,Nes LKS 10,32280402
3228000010,Nes LKS 10,32280404
3228000010,Nes LKS 10,32280406
3230000001,Gjerdrum LKS 01,32300101
3230000001,Gjerdrum LKS 01,32300102
3230000001,Gjerdrum LKS 01,32300103
3230000001,Gjerdrum LKS 01,32300104
3230000001,Gjerdrum LKS 01,32300110
3230000001,Gjerdrum LKS 01,32300111
3230000001,Gjerdrum LKS 01,32300112
3230000002,Gjerdrum LKS 02,32300109
3230000002,Gjerdrum LKS 02,32300113
3230000002,Gjerdrum LKS 02,32300114
3230000002,Gjerdrum LKS 02,32300115
3230000003,Gjerdrum LKS 03,32300106
3230000003,Gjerdrum LKS 03,32300107
3230000004,Gjerdrum LKS 04,32300105
3230000004,Gjerdrum LKS 04,32300108
3232000001,Nittedal LKS 01,32320101
3232000001,Nittedal LKS 01,32320102
3232000001,Nittedal LKS 01,32320103
3232000001,Nittedal LKS 01,32320104
3232000001,Nittedal LKS 01,32320105
3232000001,Nittedal LKS 01,32320106
3232000001,Nittedal LKS 01,32320201
3232000001,Nittedal LKS 01,32320202
3232000001,Nittedal LKS 01,32320203
3232000001,Nittedal LKS 01,32320210
3232000001,Nittedal LKS 01,32320211
3232000001,Nittedal LKS 01,32320212
3232000001,Nittedal LKS 01,32320301
3232000001,Nittedal LKS 01,32320316
3232000001,Nittedal LKS 01,32320317
3232000001,Nittedal LKS 01,32320421
3232000001,Nittedal LKS 01,32320422
3232000002,Nittedal LKS 02,32320213
3232000002,Nittedal LKS 02,32320214
3232000002,Nittedal LKS 02,32320215
3232000003,Nittedal LKS 03,32320204
3232000003,Nittedal LKS 03,32320205
3232000003,Nittedal LKS 03,32320206
3232000003,Nittedal LKS 03,32320207
3232000003,Nittedal LKS 03,32320208
3232000003,Nittedal LKS 03,32320209
3232000004,Nittedal LKS 04,32320314
3232000005,Nittedal LKS 05,32320302
3232000005,Nittedal LKS 05,32320303
3232000005,Nittedal LKS 05,32320304
3232000005,Nittedal LKS 05,32320305
3232000006,Nittedal LKS 06,32320306
3232000006,Nittedal LKS 06,32320307
3232000006,Nittedal LKS 06,32320308
3232000006,Nittedal LKS 06,32320313
3232000007,Nittedal LKS 07,32320309
3232000007,Nittedal LKS 07,32320310
3232000007,Nittedal LKS 07,32320311
3232000007,Nittedal LKS 07,32320312
3232000007,Nittedal LKS 07,32320315
3232000008,Nittedal LKS 08,32320401
3232000008,Nittedal LKS 08,32320402
3232000008,Nittedal LKS 08,32320403
3232000008,Nittedal LKS 08,32320404
3232000008,Nittedal LKS 08,32320405
3232000009,Nittedal LKS 09,32320413
3232000009,Nittedal LKS 09,32320415
3232000009,Nittedal LKS 09,32320418
3232000009,Nittedal LKS 09,32320419
3232000010,Nittedal LKS 10,32320414
3232000010,Nittedal LKS 10,32320416
3232000010,Nittedal LKS 10,32320417
3232000010,Nittedal LKS 10,32320420
3232000011,Nittedal LKS 11,32320406
3232000011,Nittedal LKS 11,32320407
3232000011,Nittedal LKS 11,32320408
3232000011,Nittedal LKS 11,32320409
3232000011,Nittedal LKS 11,32320410
3232000011,Nittedal LKS 11,32320411
3232000011,Nittedal LKS 11,32320412
3232000012,Nittedal LKS 12,32320501
3232000012,Nittedal LKS 12,32320502
3232000012,Nittedal LKS 12,32320504
3232000012,Nittedal LKS 12,32320505
3234000001,Lunner LKS 01,32340104
3234000001,Lunner LKS 01,32340105
3234000001,Lunner LKS 01,32340106
3234000001,Lunner LKS 01,32340107
3234000001,Lunner LKS 01,32340201
3234000001,Lunner LKS 01,32340202
3234000002,Lunner LKS 02,32340205
3234000003,Lunner LKS 03,32340302
3234000003,Lunner LKS 03,32340303
3234000003,Lunner LKS 03,32340304
3234000003,Lunner LKS 03,32340305
3234000004,Lunner LKS 04,32340101
3234000004,Lunner LKS 04,32340102
3234000004,Lunner LKS 04,32340103
3234000004,Lunner LKS 04,32340108
3234000004,Lunner LKS 04,32340109
3234000004,Lunner LKS 04,32340203
3234000004,Lunner LKS 04,32340204
3234000004,Lunner LKS 04,32340206
3234000004,Lunner LKS 04,32340207
3234000004,Lunner LKS 04,32340208
3234000004,Lunner LKS 04,32340301
3234000004,Lunner LKS 04,32340306
3236000001,Jevnaker LKS 01,32360301
3236000001,Jevnaker LKS 01,32360302
3236000001,Jevnaker LKS 01,32360303
3236000001,Jevnaker LKS 01,32360304
3236000001,Jevnaker LKS 01,32360307
3236000001,Jevnaker LKS 01,32360308
3236000002,Jevnaker LKS 02,32360204
3236000002,Jevnaker LKS 02,32360205
3236000002,Jevnaker LKS 02,32360305
3236000002,Jevnaker LKS 02,32360306
3236000003,Jevnaker LKS 03,32360101
3236000003,Jevnaker LKS 03,32360102
3236000003,Jevnaker LKS 03,32360103
3236000003,Jevnaker LKS 03,32360104
3236000003,Jevnaker LKS 03,32360105
3236000003,Jevnaker LKS 03,32360106
3236000003,Jevnaker LKS 03,32360107
3236000003,Jevnaker LKS 03,32360108
3236000003,Jevnaker LKS 03,32360201
3236000003,Jevnaker LKS 03,32360202
3236000003,Jevnaker LKS 03,32360203
3236000003,Jevnaker LKS 03,32360206
3238000001,Nannestad LKS 01,32380105
3238000001,Nannestad LKS 01,32380106
3238000001,Nannestad LKS 01,32380107
3238000001,Nannestad LKS 01,32380109
3238000002,Nannestad LKS 02,32380101
3238000002,Nannestad LKS 02,32380102
3238000002,Nannestad LKS 02,32380103
3238000002,Nannestad LKS 02,32380104
3238000003,Nannestad LKS 03,32380110
3238000003,Nannestad LKS 03,32380203
3238000003,Nannestad LKS 03,32380209
3238000003,Nannestad LKS 03,32380210
3238000003,Nannestad LKS 03,32380211
3238000003,Nannestad LKS 03,32380301
3238000003,Nannestad LKS 03,32380302
3238000004,Nannestad LKS 04,32380108
3238000004,Nannestad LKS 04,32380204
3238000004,Nannestad LKS 04,32380206
3238000004,Nannestad LKS 04,32380207
3238000004,Nannestad LKS 04,32380208
3238000005,Nannestad LKS 05,32380201
3238000005,Nannestad LKS 05,32380202
3238000005,Nannestad LKS 05,32380205
3238000006,Nannestad LKS 06,32380306
3238000006,Nannestad LKS 06,32380307
3238000007,Nannestad LKS 07,32380303
3238000007,Nannestad LKS 07,32380304
3238000007,Nannestad LKS 07,32380305
3238000007,Nannestad LKS 07,32380308
3240000001,Eidsvoll LKS 01,32400101
3240000001,Eidsvoll LKS 01,32400102
3240000001,Eidsvoll LKS 01,32400103
3240000001,Eidsvoll LKS 01,32400104
3240000001,Eidsvoll LKS 01,32400105
3240000001,Eidsvoll LKS 01,32400201
3240000001,Eidsvoll LKS 01,32400202
3240000001,Eidsvoll LKS 01,32400203
3240000001,Eidsvoll LKS 01,32400204
3240000002,Eidsvoll LKS 02,32400205
3240000002,Eidsvoll LKS 02,32400206
3240000002,Eidsvoll LKS 02,32400207
3240000002,Eidsvoll LKS 02,32400208
3240000002,Eidsvoll LKS 02,32400209
3240000002,Eidsvoll LKS 02,32400301
3240000002,Eidsvoll LKS 02,32400303
3240000003,Eidsvoll LKS 03,32400401
3240000003,Eidsvoll LKS 03,32400402
3240000003,Eidsvoll LKS 03,32400410
3240000003,Eidsvoll LKS 03,32400411
3240000003,Eidsvoll LKS 03,32400412
3240000004,Eidsvoll LKS 04,32400302
3240000004,Eidsvoll LKS 04,32400304
3240000004,Eidsvoll LKS 04,32400305
3240000004,Eidsvoll LKS 04,32400501
3240000004,Eidsvoll LKS 04,32400502
3240000005,Eidsvoll LKS 05,32400309
3240000005,Eidsvoll LKS 05,32400403
3240000005,Eidsvoll LKS 05,32400404
3240000006,Eidsvoll LKS 06,32400307
3240000006,Eidsvoll LKS 06,32400310
3240000006,Eidsvoll LKS 06,32400405
3240000006,Eidsvoll LKS 06,32400406
3240000006,Eidsvoll LKS 06,32400407
3240000006,Eidsvoll LKS 06,32400408
3240000006,Eidsvoll LKS 06,32400409
3240000006,Eidsvoll LKS 06,32400701
3240000006,Eidsvoll LKS 06,32400704
3240000007,Eidsvoll LKS 07,32400308
3240000007,Eidsvoll LKS 07,32400503
3240000007,Eidsvoll LKS 07,32400601
3240000007,Eidsvoll LKS 07,32400602
3240000007,Eidsvoll LKS 07,32400606
3240000007,Eidsvoll LKS 07,32400617
3240000007,Eidsvoll LKS 07,32400702
3240000007,Eidsvoll LKS 07,32400703
3240000008,Eidsvoll LKS 08,32400504
3240000008,Eidsvoll LKS 08,32400505
3240000008,Eidsvoll LKS 08,32400603
3240000008,Eidsvoll LKS 08,32400604
3240000008,Eidsvoll LKS 08,32400605
3240000008,Eidsvoll LKS 08,32400607
3240000008,Eidsvoll LKS 08,32400608
3240000009,Eidsvoll LKS 09,32400506
3240000009,Eidsvoll LKS 09,32400507
3240000010,Eidsvoll LKS 10,32400609
3240000010,Eidsvoll LKS 10,32400610
3240000010,Eidsvoll LKS 10,32400611
3240000010,Eidsvoll LKS 10,32400612
3240000010,Eidsvoll LKS 10,32400613
3240000010,Eidsvoll LKS 10,32400614
3240000010,Eidsvoll LKS 10,32400615
3240000010,Eidsvoll LKS 10,32400616
3240000010,Eidsvoll LKS 10,32400801
3240000011,Eidsvoll LKS 11,32400802
3240000011,Eidsvoll LKS 11,32400803
3240000012,Eidsvoll LKS 12,32400804
3240000012,Eidsvoll LKS 12,32400805
3242000001,Hurdal LKS 01,32420101
3242000001,Hurdal LKS 01,32420102
3242000001,Hurdal LKS 01,32420103
3242000001,Hurdal LKS 01,32420104
3242000001,Hurdal LKS 01,32420105
3242000001,Hurdal LKS 01,32420106
3242000001,Hurdal LKS 01,32420107
3242000001,Hurdal LKS 01,32420108
